1,Москва
1,Абрамцево
1,Алабино
1,Апрелевка
1,Архангельское1
1,Ашитково
1,Байконур
1,Бакшеево
1,Балашиха
1,Барыбино
1,Белозёрский
1,Белоомут
1,Белые Столбы
1,Бородино (Московская обл.)
1,Бронницы
1,Быково (Московская обл.)
1,Валуево
1,Вербилки
1,Верея
1,Видное
1,Внуково
1,Вождь Пролетариата
1,Волоколамск
1,Вороново
1,Воскресенск
1,Восточный
1,Востряково
1,Высоковск
1,Голицыно (Московская обл.)
1,Деденево
1,Дедовск
1,Дзержинский
1,Дмитров
1,Долгопрудный
1,Домодедово
1,Дорохово
1,Дрезна
1,Дубки
1,Дубна
1,Егорьевск
1,Железнодорожный (Московск.)
1,Жилево
1,Жуковка
1,Жуковский
1,Загорск
1,Загорянский
1,Запрудная
1,Зарайск
1,Звенигород
1,Зеленоград
1,Ивантеевка (Московская обл.)
1,Икша
1,Ильинский (Московская обл.)
1,Истра
1,Калининец
1,Кашира
1,Керва
1,Климовск
1,Клин
1,Клязьма
1,Кожино
1,Кокошкино
1,Коломна
1,Колюбакино
1,Королев
1,Косино
1,Котельники
1,Красково
1,Красноармейск (Московская обл.)
1,Красногорск
1,Краснозаводск
1,Краснознаменск (Московская обл.)
1,Красный Ткач
1,Крюково
1,Кубинка
1,Купавна
1,Куровское
1,Лесной Городок
1,Ликино-Дулево
1,Лобня
1,Лопатинский
1,Лосино-Петровский
1,Лотошино
1,Лукино
1,Луховицы
1,Лыткарино
1,Львовский
1,Люберцы
1,Малаховка
1,Михайловское
1,Михнево
1,Можайск
1,Монино
1,Московский
1,Муханово
1,Мытищи
1,Нарофоминск
1,Нахабино
1,Некрасовка
1,Немчиновка
1,Новобратцевский
1,Новоподрезково
1,Ногинск
1,Обухово
1,Одинцово
1,Ожерелье
1,Озеры
1,Октябрьский (Московская обл.)
1,Опалиха
1,Орехово-Зуево
1,Павловский Посад
1,Первомайский (Московская обл.)
1,Пески (Московская обл.)
1,Пироговский
1,Подольск
1,Полушкино
1,Правдинский
1,Привокзальный
1,Пролетарский
1,Протвино (Московская обл.)
1,Пушкино
1,Пущино
1,Раменское
1,Реутов
1,Решетниково
1,Родники (Московская обл.)
1,Рошаль
1,Рублево
1,Руза
1,Салтыковка
1,Северный
1,Сергиев Посад
1,Серебряные Пруды
1,Серпухов
1,Солнечногорск
1,Солнцево
1,Софрино
1,Старая Купавна
1,Старбеево
1,Ступино
1,Сходня
1,Талдом
1,Текстильщик
1,Темпы
1,Томилино
1,Троицк
1,Туголесский Бор
1,Тучково
1,Уваровка
1,Удельная
1,Успенское
1,Фирсановка
1,Фрязино
1,Фряново
1,Химки
1,Хотьково
1,Черкизово
1,Черноголовка
1,Черусти
1,Чехов
1,Шарапово
1,Шатура
1,Шатурторф
1,Шаховская
1,Шереметьевский
1,Щелково
1,Щербинка
1,Электрогорск
1,Электросталь
1,Электроугли
1,Юбилейный (Московская обл.)
1,Яхрома
2,Санкт-Петербург
2,Александровская
2,Бокситогорск
2,Большая Ижора
2,Будогощь
2,Вознесенье
2,Волосово
2,Волхов
2,Всеволожск
2,Выборг
2,Вырица
2,Высоцк
2,Гатчина
2,Дружная Горка
2,Дубровка
2,Ефимовский
2,Зеленогорск (Ленинградская обл.)
2,Ивангород
2,Каменногорск
2,Кикерино
2,Кингисепп
2,Кириши
2,Кировск
2,Кобринское
2,Колпино
2,Коммунар
2,Коммунар
2,Кронштадт
2,Лисий Нос
2,Лодейное Поле
2,Ломоносов
2,Луга
2,Павловск (Ленинградская обл.)
2,Парголово
2,Петродворец
2,Пикалёво
2,Подпорожье
2,Приозерск
2,Пушкин
2,Светогорск
2,Сертолово
2,Сестрорецк
2,Сланцы
2,Сосновый Бор
2,Тихвин
2,Тосно
2,Шлиссельбург
79,Бар
79,Бершадь
79,Браилов
79,Брацлав
79,Вапнярка
79,Вендичаны
79,Винница
79,Вороновица
79,Гайсин
79,Гнивань
79,Дашев
79,Жмеринка
79,Ильинцы
79,Казатин
79,Калиновка
79,Крыжополь
79,Ладыжин
79,Липовец
79,Литин
79,Могилев-Подольский
79,Мурованные Куриловцы
79,Немиров
79,Оратов
79,Песчанка
79,Погребище
79,Теплик
79,Томашполь
79,Тростянец
79,Тульчин
79,Тывров
79,Хмельник
79,Чечельник
79,Шаргород
79,Ямполь
3,Адыгейск
3,Майкоп (Адыгея)
80,Берестечко
80,Владимир-Волынский
80,Голобы
80,Головно
80,Горохов
80,Заболотье
80,Иваничи
80,Камень-Каширский
80,Киверцы
80,Ковель
80,Локачи
80,Луцк
80,Любешов
80,Любомль
80,Маневичи
80,Нововолынск
80,Ратно
80,Рожище
80,Старая Выжевка
80,Турийск
4,Акташ
4,Акутиха
4,Алейск
4,Алтайский
4,Баево
4,Барнаул
4,Белово (Алтайский край)
4,Белокуриха
4,Белоярск
4,Бийск
4,Благовещенск
4,Боровлянка
4,Бурла
4,Бурсоль
4,Быстрый Исток
4,Волчиха
4,Горно-Алтайск
4,Горняк
4,Ельцовка
4,Залесово
4,Заринск
4,Заток
4,Змеиногорск
4,Камень-на-Оби
4,Ключи (Алтайский край)
4,Кош-Агач
4,Красногорское (Алтайский край)
4,Краснощеково
4,Кулунда
4,Кытманово
4,Мамонтово
4,Новичиха
4,Новоалтайск
4,Онгудай
4,Павловск (Алтайский край)
4,Петропавловское
4,Поспелиха
4,Ребриха
4,Родино
4,Рубцовск
4,Славгород
4,Смоленское
4,Солонешное
4,Солтон
4,Староаллейское
4,Табуны
4,Тальменка
4,Тогул
4,Топчиха
4,Троицкое (Алтайский край)
4,Турочак
4,Тюменцево
4,Угловское
4,Усть-Калманка
4,Усть-Кан
4,Усть-Кокса
4,Усть-Улаган
4,Усть-Чарышская Пристань
4,Хабары
4,Целинное
4,Чарышское
4,Шебалино
4,Шелаболиха
4,Шипуново
81,Апостолово
81,Аулы
81,Брагиновка
81,Васильковка
81,Верхнеднепровск
81,Верховцево
81,Вольногорск
81,Гвардейское
81,Горняцкое
81,Губиниха
81,Демурино
81,Днепродзержинск
81,Днепропетровск
81,Желтые Воды
81,Зализничное
81,Зеленодольск
81,Зеленое
81,Илларионово
81,Ингулец
81,Калинино
81,Карнауховка
81,Кривой Рог
81,Кринички
81,Магдалиновка
81,Марганец
81,Межевая
81,Никополь
81,Новомосковск
81,Орджоникидзе
81,Павлоград
81,Першотравенск
81,Петропавловка
81,Покровское
81,Пятихатки
81,Синельниково
81,Софиевка
81,Томаковка
81,Царичанка
81,Широкое
5,Айгунь
5,Архара
5,Белогорск
5,Благовещенск (Амурская обл.)
5,Бурея
5,Возжаевка
5,Екатеринославка
5,Ерофей Павлович
5,Завитинск
5,Зея
5,Златоустовск
5,Ивановка
5,Коболдо
5,Магдагачи
5,Новобурейский
5,Поярково
5,Райчихинск
5,Ромны
5,Свободный
5,Серышево
5,Сковородино
5,Стойба
5,Тамбовка
5,Тында
5,Февральск
5,Шимановск
5,Экимчан
5,Ядрино
82,Авдеевка
82,Александровка
82,Алексеево-Дружковка
82,Амвросиевка
82,Андреевка
82,Артемово
82,Артемовск
82,Безыменное
82,Беленькое
82,Белицкое
82,Благодатное
82,Былбасовка
82,Великая Новоселка
82,Войковский
82,Волноваха
82,Володарское
82,Гольмовский
82,Горбачево-Михайловка
82,Горловка
82,Гродовка
82,Грузско-Зорянское
82,Дебальцево
82,Дзержинск
82,Димитров
82,Доброполье
82,Докучаевск
82,Донецк
82,Донецкая
82,Донское
82,Дробышево
82,Дружковка
82,Енакиево
82,Жданов
82,Ждановка
82,Желанное
82,Зугрэс
82,Зуевка
82,Иловайск
82,Карло-Либкнехтовск
82,Карло-Марксово
82,Кировск
82,Константиновка
82,Краматорск
82,Красноармейск
82,Красный Лиман
82,Макеевка
82,Мариуполь
82,Марьинка
82,Николаевка
82,Новоазовск
82,Новоэкономическое
82,Першотравневое
82,Селидово
82,Славянск
82,Снежное
82,Старобешево
82,Тельманово
82,Торез
82,Угледар
82,Харцызск
82,Шахтерск
82,Ясиноватая
6,Амдерма
6,Архангельск
6,Березник
6,Вельск
6,Верхняя Тойма
6,Волошка
6,Вычегодский
6,Емца
6,Илеза
6,Ильинско-Подомское
6,Каргополь (Архангельская обл.)
6,Карпогоры
6,Кодино
6,Коноша
6,Коряжма
6,Котлас
6,Красноборск
6,Лешуконское
6,Мезень
6,Мирный (Архангельская обл.)
6,Нарьян-Мар
6,Новодвинск
6,Няндома
6,Онега
6,Пинега
6,Плесецк
6,Савинск
6,Северодвинск
6,Сольвычегодск
6,Холмогоры
6,Шенкурск
6,Яренск
83,Андрушевка
83,Барановка
83,Белая Криница
83,Бердичев
83,Броницкая Гута
83,Брусилов
83,Быковка
83,Великие Коровинцы
83,Володарск-Волынский
83,Городница
83,Гришковцы
83,Дзержинск
83,Довбыш
83,Емильчино
83,Житомир
83,Иванополь
83,Каменный Брод
83,Коростень
83,Коростышев
83,Лугины
83,Любар
83,Малин
83,Народичи
83,Новоград-Волынский
83,Овруч
83,Олевск
83,Попельня
83,Радомышль
83,Ружин
83,Червоноармейск
83,Черняхов
83,Чуднов
7,Астрахань
7,Ахтубинск
7,Верхний Баскунчак
7,Володарский
7,Енотаевка
7,Икряное
7,Камызяк
7,Капустин Яр
7,Красный Яр (Астраханская обл.)
7,Лиман
7,Началово
7,Харабали
7,Черный Яр
84,Берегово
84,Буштына
84,Великий Березный
84,Великий Бычков
84,Виноградов
84,Воловец
84,Иршава
84,Межгорье
84,Мукачево
84,Перечин
84,Рахов
84,Свалява
84,Тячев
84,Ужгород
84,Хуст
84,Чоп
8,Агидель
8,Аксаково
8,Амзя
8,Архангелькое
8,Аскарово
8,Аскино
8,Баймак
8,Бакалы
8,Белебей
8,Белорецк
8,Бижбуляк
8,Бирск
8,Благовещенск (Башкирия)
8,Большеустьикинское
8,Бураево
8,Верхнеяркеево
8,Верхние Киги
8,Верхние Татышлы
8,Верхний Авзян
8,Давлеканово
8,Дуван
8,Дюртюли
8,Ермекеево
8,Ермолаево
8,Зилаир
8,Зирган
8,Иглино
8,Инзер
8,Исянгулово
8,Ишимбай
8,Калтасы
8,Кананикольское
8,Кандры
8,Караидель
8,Караидельский
8,Киргиз-Мияки
8,Красноусольский
8,Кумертау
8,Кушнаренково
8,Малояз
8,Межгорье
8,Мелеуз
8,Месягутово
8,Мраково
8,Нефтекамск
8,Октябрьский (Башкирия)
8,Приютово
8,Раевский
8,Салават
8,Сибай
8,Старобалтачево
8,Старосубхангулово
8,Стерлибашево
8,Стерлитамак
8,Туймазы
8,Уфа
8,Учалы
8,Федоровка (Башкирия)
8,Чекмагуш
8,Чишмы
8,Шаран
8,Янаул
85,Акимовка
85,Андреевка
85,Балабино
85,Бердянск
85,Васильевка
85,Веселое
85,Вольнянск
85,Гуляйполе
85,Днепрорудный
85,Запорожье
85,Каменка-Днепровская
85,Каменное
85,Камыш-Заря
85,Куйбышево
85,Мелитополь
85,Михайловка
85,Новониколаевка
85,Орехов
85,Пологи
85,Приазовское
85,Приморск
85,Токмак
85,Черниговка
85,Энергодар
9,Алексеевка (Белгородская обл.)
9,Белгород
9,Борисовка
9,Валуйки
9,Вейделевка
9,Волоконовка
9,Грайворон
9,Губкин
9,Ивня
9,Короча
9,Красногвардейское (Белгород.)
9,Новый Оскол
9,Ракитное
9,Ровеньки
9,Старый Оскол
9,Строитель
9,Чернянка
9,Шебекино
86,Богородчаны
86,Болехов
86,Болшовцы
86,Брошнев-Осада
86,Букачевцы
86,Бурштын
86,Бытков
86,Верховина
86,Войнилов
86,Ворохта
86,Выгода
86,Галич
86,Гвоздец
86,Городенка
86,Делятин
86,Долина
86,Жовтень
86,Заболотов
86,Ивано-Франковск
86,Калуж
86,Калуш
86,Коломыя
86,Косов
86,Надворна
86,Надворная
86,Рогатин
86,Рожнятов
86,Снятын
86,Станиславов
86,Тлумач
86,Тысменица
86,Яремча
10,Алтухово
10,Белая Березка
10,Белые Берега
10,Большое Полпино
10,Брянск
10,Бытошь
10,Выгоничи
10,Вышков
10,Гордеевка
10,Дубровка (Брянская обл.)
10,Дятьково
10,Дятьково
10,Жирятино
10,Жуковка
10,Злынка
10,Ивот
10,Карачев
10,Клетня
10,Климово
10,Клинцы
10,Кокаревка
10,Комаричи
10,Красная Гора
10,Локоть (Брянская обл.)
10,Мглин
10,Навля
10,Новозыбков
10,Погар
10,Почеп
10,Ржаница
10,Рогнедино
10,Севск
10,Стародуб
10,Суземка
10,Сураж
10,Трубчевск
10,Унеча
87,Иванков
87,Ирпень
87,Барышевка
87,Белая Церковь
87,Березань
87,Богуслав
87,Борисполь
87,Боровая
87,Бородянка
87,Боярка
87,Бровары
87,Васильков
87,Володарка
87,Ворзель
87,Вышгород
87,Гребенки
87,Дымер
87,Згуровка
87,Кагарлык
87,Калиновка
87,Киев
87,Киевская
87,Кодра
87,Кожанка
87,Козин
87,Макаров
87,Мироновка
87,Обухов
87,Переяслав-Хмельницкий
87,Полесское
87,Ракитное
87,Ржищев
87,Сквира
87,Славутич
87,Ставище
87,Тараща
87,Тетиев
87,Фастов
87,Чернобыль
87,Яготин
11,Бабушкин
11,Багдарин
11,Баргузин
11,Баянгол
11,Бичура
11,Выдрино
11,Гусиное Озеро
11,Гусиноозерск
11,Заиграево
11,Закаменск
11,Иволгинск
11,Илька
11,Кабанск
11,Каменск
11,Кижинга
11,Курумкан
11,Кырен
11,Кяхта
11,Монды
11,Мухоршибирь
11,Нижнеангарск
11,Орлик
11,Петропавловка (Бурятия)
11,Романовка (Бурятия)
11,Северобайкальск (Бурятия)
11,Селенгинск
11,Сосново-Озерское
11,Таксимо (Бурятия)
11,Турунтаево
11,Улан-Удэ
11,Хоринск
88,Александрия
88,Александровка
88,Бобринец
88,Гайворон
88,Голованевск
88,Добровеличковка
88,Долинская
88,Елизаветградка
88,Завалье
88,Знаменка
88,Знаменка-Вторая
88,Капитановка
88,Кировоград
88,Компанеевка
88,Малая Виска
88,Новгородка
88,Новоархангельск
88,Новомиргород
88,Новоукраинка
88,Ольшанка
88,Онуфриевка
88,Петрово
88,Светловодск
88,Ульяновка
88,Устиновка
12,Александров
12,Андреево
12,Анопино
12,Бавлены
12,Балакирево
12,Боголюбово
12,Великодворский
12,Вербовский
12,Владимир
12,Вязники
12,Городищи (Владимирская обл.)
12,Гороховец
12,Гусевский
12,Гусь Хрустальный
12,Гусь-Хрустальный
12,Золотково
12,Иванищи
12,Камешково
12,Карабаново
12,Киржач
12,Ковров
12,Кольчугино
12,Красная Горбатка
12,Лакинск
12,Меленки
12,Муром
12,Петушки
12,Покров
12,Радужный (Владимирская обл.)
12,Собинка
12,Судогда
12,Суздаль
12,Юрьев-Польский
89,Азовское
89,Алупка
89,Алушта
89,Армянск
89,Багерово
89,Балаклава
89,Бахчисарай
89,Белогорск
89,Гаспра
89,Гвардейское
89,Гурзуф
89,Джанкой
89,Евпатория
89,Зуя
89,Керчь
89,Кировское
89,Коктебель
89,Красногвардейское
89,Красноперекопск
89,Ленино
89,Массандра
89,Нижнегорский
89,Первомайское
89,Раздольное
89,Саки
89,Севастополь
89,Симеиз
89,Симферополь
89,Советский
89,Судак
89,Феодосия
89,Форос
89,Черноморское
89,Щёлкино
89,Ялта
13,Алексеевская
13,Алущевск
13,Быково (Волгоградская обл.)
13,Волгоград
13,Волжский (Волгоградская обл.)
13,Городище (Волгоградская обл.)
13,Дубовка (Волгоградская обл.)
13,Елань
13,Жирновск
13,Иловля
13,Калач-на-Дону
13,Камышин
13,Кириллов
13,Клетский
13,Котельниково
13,Котово
13,Кумылженская
13,Ленинск
13,Михайловка
13,Нехаевский
13,Николаевск
13,Новоаннинский
13,Новониколаевский
13,Ольховка
13,Палласовка (Волгоградская обл.)
13,Рудня (Волгоградская обл.)
13,Светлый Яр
13,Серафимович
13,Средняя Ахтуба
13,Сталинград
13,Старая Полтавка
13,Суровикино
13,Урюпинск
13,Фролово
13,Чернышковский
14,Бабаево
14,Белозерск
14,Великий Устюг
14,Верховажье
14,Вожега
14,Вологда
14,Вохтога
14,Вытегра
14,Грязовец
14,Кадников
14,Кадуй
14,Кириллов
14,Кичменгский Городок
14,Липин Бор
14,Никольск
14,Нюксеница
14,Сокол
14,Сямжа
14,Тарногский Городок
14,Тотьма
14,Устюжна
14,Харовск
14,Чагода
14,Череповец
14,Шексна
14,Шуйское
15,Калач
15,Анна
15,Бобров
15,Богучар
15,Борисоглебск
15,Бутурлиновка
15,Верхний Мамон
15,Верхняя Хава
15,Воробьевка
15,Воронеж
15,Грибановский
15,Давыдовка
15,Елань-Коленовский
15,Кантемировка
15,Лиски (Воронежская обл.)
15,Нижнедевицк
15,Новая Усмань
15,Нововоронеж
15,Новохоперск
15,Ольховатка
15,Острогожск
15,Павловск (Воронежская обл.)
15,Панино
15,Петропавловка
15,Поворино
15,Подгоренский
15,Рамонь
15,Репьевка
15,Россошь
15,Семилуки
15,Таловая
15,Терновка
15,Хохольский
15,Эртиль
16,Агвали
16,Акуша
16,Ахты
16,Ачису
16,Бабаюрт
16,Бежта
16,Ботлих
16,Буйнакск
16,Вачи
16,Гергебиль
16,Гуниб
16,Дагестанские Огни
16,Дербент
16,Дылым
16,Ершовка
16,Избербаш
16,Карабудахкент
16,Карата
16,Каспийск
16,Касумкент
16,Кизилюрт
16,Кизляр
16,Кочубей
16,Кумух
16,Курах
16,Магарамкент
16,Маджалис
16,Махачкала
16,Мехельта
16,Новолакское
16,Рутул
16,Советское (Дагестан)
16,Тарумовка
16,Терекли-Мектеб
16,Тлярата
16,Тпиг
16,Унцукуль
16,Уркарах
16,Хасавюрт
16,Хив
16,Хунзах
16,Цуриб
16,Южно-Сухокумск
17,Биробиджан
18,Архиповка
18,Верхний Ландех
18,Вичуга
18,Гаврилов Посад
18,Долматовский
18,Дуляпино
18,Заволжск
18,Заречный (Ивановская обл.)
18,Иваново
18,Иваньковский
18,Ильинское-Хованское
18,Каминский
18,Кинешма
18,Комсомольск
18,Кохма
18,Лух
18,Палех
18,Пестяки
18,Приволжск
18,Пучеж
18,Родники (Ивановская обл.)
18,Савино
18,Сокольское
18,Тейково
18,Фурманов
18,Шуя
18,Южа
18,Юрьевец
19,Алексеевск
19,Алзамай
19,Алыгжер
19,Ангарск
19,Артемовский (Иркутская обл.)
19,Байкал
19,Байкальск
19,Балаганск
19,Баяндай
19,Бирюсинск
19,Бодайбо
19,Большая Речка
19,Большой Луг
19,Бохан
19,Братск
19,Видим
19,Витимский
19,Вихоревка
19,Еланцы
19,Ербогачен
19,Железногорск-Илимский
19,Жигалово
19,Забитуй
19,Залари
19,Звездный
19,Зима
19,Иркутск
19,Казачинское (Иркутская обл.)
19,Качуг
19,Квиток
19,Киренск
19,Куйтун
19,Култук
19,Кутулик
19,Мама
19,Нижнеудинск
19,Оса
19,Саянск
19,Слюдянка
19,Тайшет
19,Тулун
19,Усолье-Сибирское (Иркутская обл.)
19,Усть-Илимск
19,Усть-Кут
19,Усть-Ордынский
19,Усть-Уда
19,Черемхово
19,Чунский
19,Шелехов
20,Баксан
20,Майский
20,Нальчик
20,Нарткала
20,Прохладный
20,Советское (Кабардино-Балкария)
20,Терек
20,Тырныауз
20,Чегем-Первый
21,Багратионовск
21,Балтийск
21,Гвардейск
21,Гурьевск (Калининградская обл.)
21,Гусев
21,Железнодорожный (Калининград.)
21,Зеленоградск
21,Знаменск
21,Калининград (Кенигсберг)
21,Краснознаменск (Калининград.)
21,Ладушкин
21,Мамоново
21,Неман
21,Нестеров
21,Озерск(Калининградская обл.)
21,Пионерск
21,Полесск
21,Правдинск
21,Светлогорск
21,Светлый (Калининградская обл.)
21,Славск
21,Советск (Калининградская обл.)
21,Черняховск
22,Аршань
22,Городовиковск
22,Каспийский
22,Комсомольский (Калмыкия)
22,Малые Дербеты
22,Приютное
22,Советское (Калмыкия)
22,Троицкое (Калмыкия)
22,Утта
22,Цаган-Аман
22,Элиста
22,Юста
22,Яшалта
22,Яшкуль
23,Бабынино
23,Балабаново
23,Барятино
23,Белоусово
23,Бетлица
23,Боровск
23,Дудоровский
23,Думиничи
23,Еленский
23,Жиздра
23,Жуков
23,Износки
23,Калуга
23,Киров (Калужская обл.)
23,Козельск
23,Кондрово
23,Кремёнки
23,Людиново
23,Малоярославец
23,Медынь
23,Мещовск
23,Мосальск
23,Обнинск
23,Перемышль
23,Спас-Деменск
23,Сухиничи
23,Таруса
23,Ульяново
23,Ферзиково
23,Хвастовичи
23,Юхнов
24,Атласово
24,Аянка
24,Большерецк
24,Вилючинск
24,Елизово (Камчатская обл.)
24,Ильпырский
24,Каменское
24,Кировский
24,Ключи (Камчатская обл.)
24,Крапивная
24,Мильково
24,Никольское
24,Озерновский
24,Оссора
24,Палана
24,Парень
24,Пахачи
24,Петропавловск-Камчатский
24,Тигиль
24,Тиличики
24,Усть-Большерецк
24,Усть-Камчатск
25,Амбарный
25,Беломорск
25,Валаам
25,Вирандозеро
25,Гирвас
25,Деревянка
25,Идель
25,Ильинский (Карелия)
25,Калевала
25,Кемь
25,Кестеньга
25,Кондопога
25,Костомукша
25,Лахденпохья
25,Лоухи
25,Медвежьегорск
25,Муезерский
25,Олонец
25,Петрозаводск
25,Питкяранта
25,Повенец
25,Пряжа
25,Пудож
25,Сегежа
25,Сортавала
25,Суоярви
25,Хийденсельга
26,Анжеро-Судженск
26,Барзас
26,Белово
26,Белогорск
26,Березовский (Кемеровская обл.)
26,Грамотеино
26,Гурьевск
26,Ижморский
26,Итатский
26,Калтан
26,Кедровка
26,Кемерово
26,Киселевск
26,Крапивинский
26,Ленинск-Кузнецкий
26,Мариинск
26,Междуреченск
26,Мыски
26,Новокузнецк
26,Осинники
26,Полысаево
26,Прокопьевск
26,Промышленная
26,Тайга
26,Таштагол
26,Тисуль
26,Топки
26,Тяжинский
26,Юрга
26,Яшкино
26,Яя
27,Кикнур
27,Кильмезь
27,Арбаж
27,Аркуль
27,Белая Холуница
27,Богородское (Кировская обл.)
27,Боровой
27,Верхошижемье
27,Вятские Поляны (Кировская обл.)
27,Зуевка
27,Каринторф
27,Киров (Кировская обл.)
27,Кирово-Чепецк
27,Кирс
27,Кобра
27,Котельнич
27,Кумены
27,Ленинское
27,Луза
27,Малмыж
27,Мураши
27,Нагорск
27,Нема
27,Нововятск
27,Нолинск
27,Омутнинск
27,Опарино
27,Оричи
27,Пижанка
27,Подосиновец
27,Санчурск
27,Свеча
27,Слободской
27,Советск (Кировская обл.)
27,Суна
27,Тужа
27,Уни
27,Уржум
27,Фаленки
27,Халтурин
27,Юрья
27,Яранск
28,Абезь
28,Адзьвавом
28,Айкино
28,Верхняя Инта
28,Визинга
28,Водный
28,Воркута
28,Вуктыл
28,Елецкий
28,Емва
28,Жешарт
28,Заполярный
28,Ижма
28,Инта
28,Ираель
28,Каджером
28,Кажым
28,Кожым
28,Койгородок
28,Корткерос
28,Кослан
28,Микунь
28,Нижний Одес
28,Объячево
28,Печора
28,Сосногорск
28,Сыктывкар
28,Троицко-Печерск
28,Усинск
28,Усогорск
28,Усть-Кулом
28,Усть-Цильма
28,Ухта
29,Антропово
29,Боговарово
29,Буй
29,Волгореченск
29,Галич
29,Горчуха
29,Зебляки
29,Кадый
29,Кологрив
29,Кострома
29,Красное-на-Волге
29,Макарьев
29,Мантурово
29,Нерехта
29,Нея
29,Островское
29,Павино
29,Парфентьево
29,Поназырево
29,Солигалич
29,Судиславль
29,Сусанино
29,Чухлома
29,Шарья
29,Шемятино
30,Абинск
30,Абрау-Дюрсо
30,Адлер
30,Анапа
30,Апшеронск
30,Армавир
30,Архипо-Осиповка
30,Афипский
30,Ахтырский
30,Ачуево
30,Белая Глина
30,Белореченск
30,Верхнебаканский
30,Выселки
30,Геленджик
30,Гиагинская
30,Горячий Ключ
30,Гулькевичи
30,Джубга
30,Динская
30,Ейск
30,Ильский
30,Кабардинка
30,Калинино
30,Калининская
30,Каменномостский
30,Каневская
30,Кореновск
30,Красноармейская
30,Краснодар
30,Кропоткин
30,Крыловская
30,Крымск
30,Курганинск
30,Кущевская
30,Лабинск
30,Лазаревское
30,Ленинградская
30,Майкоп (Краснодарский край)
30,Мостовской
30,Новокубанск
30,Новороссийск
30,Отрадная
30,Павловская
30,Приморско-Ахтарск
30,Северская
30,Славянск-на-Кубани
30,Сочи
30,Староминская
30,Старощербиновская
30,Тбилисская
30,Темрюк
30,Тимашевск
30,Тихорецк
30,Туапсе
30,Тульский
30,Усть-Лабинск
30,Хадыженск
30,Хоста
30,Шовгеновский
31,Абаза
31,Абакан
31,Агинское
31,Артемовск
31,Аскиз
31,Ачинск
31,Байкит
31,Балахта
31,Балыкса
31,Белый Яр
31,Бея
31,Бискамжа
31,Боготол
31,Боград
31,Богучаны
31,Большая Мурта
31,Большой Улуй
31,Бородино (Красноярский край)
31,Ванавара
31,Верхнеимбатск
31,Горячегорск
31,Дзержинское
31,Дивногорск
31,Диксон
31,Дудинка
31,Емельяново
31,Енисейск
31,Ермаковское
